Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Order_DateTime,Pickup_DateTime,Order_to_Pickup_Time,Pickup_Delay_Minutes,Distance_KM,Delivery_Speed,Order_Hour,Order_Day,Speed_Anomaly,Time_Anomaly
drdr957134932,25,4.6,21.173344,72.79273,21.283342,72.90273,2022-03-10,23:20:00,23:35:00,Sunny,Light,motorcycle,Metropolitan,115,Outdoors,2022-03-10 23:20:00,2022-03-10 23:35:00,15.0,15.0,17.26749370320632,9.00912714949895,23,Thursday,False,False
qrzj427928057,39,4.7,26.479109,80.31504,26.499107,80.335045,2022-02-11,10:35:00,10:50:00,Cloudy,Light,scooter,Metropolitan,75,Books,2022-02-11 10:35:00,2022-02-11 10:50:00,15.0,15.0,3.13977570488609,2.511820563908872,10,Friday,False,False
hkit681446136,27,4.6,21.175104,72.804344,21.255104,72.88434,2022-03-14,23:45:00,23:50:00,Sunny,Light,motorcycle,Metropolitan,120,Shoes,2022-03-14 23:45:00,2022-03-14 23:50:00,5.0,5.0,12.55775534863801,6.278877674319005,23,Monday,False,False
imnm972342448,39,3.8,19.17627,72.83672,19.286268,72.946724,2022-03-16,19:55:00,20:00:00,Windy,Heavy,motorcycle,Metropolitan,185,Books,2022-03-16 19:55:00,2022-03-16 20:00:00,5.0,5.0,17.26749370320632,5.6002682280669145,19,Wednesday,False,False
wnne890905509,31,4.8,12.975377,77.69666,13.025377,77.746666,2022-03-01,22:15:00,22:25:00,Sandstorms,Light,scooter,Metropolitan,120,Sports,2022-03-01 22:15:00,2022-03-01 22:25:00,10.0,10.0,7.849139773912955,3.9245698869564776,22,Tuesday,False,False
kbdc711046313,31,4.8,23.359194,85.32545,23.419193,85.385445,2022-03-01,23:10:00,23:15:00,Sunny,Light,van,Metropolitan,65,Kitchen,2022-03-01 23:10:00,2022-03-01 23:15:00,5.0,5.0,9.418428785849375,8.693934263860962,23,Tuesday,False,False
alem833315854,20,4.8,12.297954,76.66517,12.307954,76.67517,2022-03-30,09:15:00,09:30:00,Cloudy,Light,motorcycle,Other,80,Sports,2022-03-30 09:15:00,2022-03-30 09:30:00,15.0,15.0,1.5699626963231403,1.1774720222423554,9,Wednesday,False,False
khjm619520065,36,4.9,23.359407,85.32506,23.439407,85.40505,2022-03-02,18:25:00,18:35:00,Cloudy,Moderate,motorcycle,Urban,210,Cosmetics,2022-03-02 18:25:00,2022-03-02 18:35:00,10.0,10.0,12.55775534863801,3.5879300996108596,18,Wednesday,False,False
oiay843077855,20,4.9,23.416792,85.31684,23.506792,85.406845,2022-03-20,22:10:00,22:20:00,Sandstorms,Light,motorcycle,Metropolitan,85,Toys,2022-03-20 22:10:00,2022-03-20 22:20:00,10.0,10.0,14.12831685538859,9.97292954498018,22,Sunday,False,False
ohhc448549441,24,4.6,26.892311,75.80689,26.922314,75.8369,2022-04-03,20:50:00,21:05:00,Cloudy,Heavy,motorcycle,Metropolitan,125,Jewelry,2022-04-03 20:50:00,2022-04-03 21:05:00,15.0,15.0,4.710037782678903,2.260818135685873,20,Sunday,False,False
knul324217390,39,4.2,22.761593,75.88636,22.871593,75.99636,2022-03-29,18:45:00,18:50:00,Fog,Moderate,scooter,Metropolitan,195,Clothing,2022-03-29 18:45:00,2022-03-29 18:50:00,5.0,5.0,17.267643408163273,5.313121048665622,18,Tuesday,False,False
buux572471968,37,4.8,11.026117,76.94465,11.066117,76.98465,2022-03-17,14:55:00,15:05:00,Sunny,Heavy,scooter,Metropolitan,90,Shoes,2022-03-17 14:55:00,2022-03-17 15:05:00,10.0,10.0,6.279177081961413,4.186118054640942,14,Thursday,False,False
ieue797662723,32,4.9,13.064181,80.23644,13.104181,80.27644,2022-03-17,16:50:00,17:00:00,Sandstorms,Moderate,motorcycle,Metropolitan,140,Books,2022-03-17 16:50:00,2022-03-17 17:00:00,10.0,10.0,6.279177081961413,2.691075892269177,16,Thursday,False,False
eztk468187811,22,4.5,26.483042,80.31783,26.533043,80.367836,2022-02-15,22:20:00,22:35:00,Sandstorms,Light,scooter,Metropolitan,90,Skincare,2022-02-15 22:20:00,2022-02-15 22:35:00,15.0,15.0,7.849214624931324,5.2328097499542165,22,Tuesday,False,False
zzid436960558,23,4.9,11.000762,76.98187,11.130762,77.11188,2022-03-18,00:00:00,00:15:00,Windy,Light,scooter,Metropolitan,90,Clothing,2022-03-18 00:00:00,2022-03-18 00:15:00,15.0,15.0,20.40749393716316,13.604995958108772,0,Friday,False,False
kllk327072475,33,4.7,23.359034,85.32535,23.469032,85.43535,2022-03-08,21:10:00,21:20:00,Fog,Heavy,scooter,Metropolitan,245,Apparel,2022-03-08 21:10:00,2022-03-08 21:20:00,10.0,10.0,17.26749370320632,4.2287739681321606,21,Tuesday,False,False
uurs547552548,23,4.7,22.569359,88.43345,22.599358,88.463455,2022-02-17,23:25:00,23:35:00,Sunny,Light,motorcycle,Metropolitan,75,Snacks,2022-02-17 23:25:00,2022-02-17 23:35:00,10.0,10.0,4.709738400019296,3.767790720015437,23,Thursday,False,False
ubwl989345056,27,4.6,12.914264,77.6784,12.994264,77.7584,2022-03-31,23:30:00,23:35:00,Sunny,Light,motorcycle,Metropolitan,105,Pet Supplies,2022-03-31 23:30:00,2022-03-31 23:35:00,5.0,5.0,12.558354163922829,7.176202379384472,23,Thursday,False,False
iimu721647260,34,4.7,19.122,72.90849,19.161999,72.948494,2022-03-01,14:20:00,14:35:00,Sunny,Heavy,scooter,Metropolitan,115,Toys,2022-03-01 14:20:00,2022-03-01 14:35:00,15.0,15.0,6.279102230496937,3.2760533376505756,14,Tuesday,False,False
tfxz025621580,26,5.0,21.157728,72.76872,21.167728,72.778725,2022-04-03,10:15:00,10:25:00,Fog,Light,scooter,Urban,55,Sports,2022-04-03 10:15:00,2022-04-03 10:25:00,10.0,10.0,1.5699626963231403,1.7126865778070623,10,Sunday,False,False
kgjb145446786,31,4.6,22.311604,73.16501,22.371603,73.22501,2022-03-24,21:20:00,21:35:00,Cloudy,Heavy,motorcycle,Metropolitan,125,Snacks,2022-03-24 21:20:00,2022-03-24 21:35:00,15.0,15.0,9.4190276177906,4.521133256539487,21,Thursday,False,False
xrxy085440961,32,4.9,18.536562,73.896484,18.556562,73.91649,2022-03-07,08:50:00,08:55:00,Fog,Light,motorcycle,Metropolitan,90,Books,2022-03-07 08:50:00,2022-03-07 08:55:00,5.0,5.0,3.1399253926462807,2.0932835950975206,8,Monday,False,False
pnzt689957903,27,4.7,22.745537,75.893105,22.765535,75.91311,2022-03-09,09:00:00,09:05:00,Cloudy,Light,motorcycle,Metropolitan,70,Shoes,2022-03-09 09:00:00,2022-03-09 09:05:00,5.0,5.0,3.13977570488609,2.6912363184737913,9,Wednesday,False,False
qrng205617369,21,4.9,12.933298,77.614296,13.023298,77.70429,2022-03-12,17:45:00,18:00:00,Windy,Moderate,motorcycle,Metropolitan,180,Pet Supplies,2022-03-12 17:45:00,2022-03-12 18:00:00,15.0,15.0,14.12771803296508,4.709239344321694,17,Saturday,False,False
gycd207308146,28,4.8,12.939496,77.626,12.989496,77.676,2022-03-24,23:10:00,23:15:00,Fog,Light,motorcycle,Metropolitan,90,Kitchen,2022-03-24 23:10:00,2022-03-24 23:15:00,5.0,5.0,7.849139773912955,5.232759849275303,23,Thursday,False,False
vgjr167867003,33,4.4,17.426228,78.40749,17.436228,78.417496,2022-03-05,08:30:00,08:40:00,Sandstorms,Light,motorcycle,Metropolitan,140,Electronics,2022-03-05 08:30:00,2022-03-05 08:40:00,10.0,10.0,1.5699626963231403,0.6728411555670601,8,Saturday,False,False
jqco336937571,20,4.6,12.934365,77.61616,13.024365,77.706154,2022-03-18,20:35:00,20:50:00,Fog,Heavy,motorcycle,Metropolitan,220,Home,2022-03-18 20:35:00,2022-03-18 20:50:00,15.0,15.0,14.12771803296508,3.8530140089904767,20,Friday,False,False
iwkp065421476,31,4.3,11.003669,76.976494,11.063669,77.03649,2022-03-13,23:25:00,23:40:00,Windy,Light,motorcycle,Metropolitan,100,Toys,2022-03-13 23:25:00,2022-03-13 23:40:00,15.0,15.0,9.418503640139535,5.651102184083722,23,Sunday,False,False
nwvu459529234,36,5.0,22.311357,73.164795,22.381357,73.234795,2022-03-31,19:55:00,20:05:00,Fog,Heavy,motorcycle,Metropolitan,175,Shoes,2022-03-31 19:55:00,2022-03-31 20:05:00,10.0,10.0,10.988391473845056,3.7674485053183058,19,Thursday,False,False
jjcl090851660,31,4.2,12.986047,80.21812,13.096047,80.32812,2022-03-23,21:20:00,21:30:00,Sandstorms,Heavy,motorcycle,Metropolitan,50,Grocery,2022-03-23 21:20:00,2022-03-23 21:30:00,10.0,10.0,17.267643408163273,20.721172089795928,21,Wednesday,False,False
bpbi053158546,39,4.1,17.41233,78.44965,17.47233,78.50965,2022-03-24,21:45:00,21:50:00,Stormy,Heavy,scooter,Metropolitan,170,Electronics,2022-03-24 21:45:00,2022-03-24 21:50:00,5.0,5.0,9.418428785849375,3.3241513361821324,21,Thursday,False,False
ksec432319879,29,4.6,21.17106,72.78929,21.25106,72.86929,2022-03-12,19:40:00,19:55:00,Sunny,Heavy,van,Metropolitan,85,Outdoors,2022-03-12 19:40:00,2022-03-12 19:55:00,15.0,15.0,12.558354163922829,8.864720586298466,19,Saturday,False,False
rszv454658332,29,4.6,21.186884,72.79362,21.226885,72.83362,2022-03-03,14:50:00,15:00:00,Sandstorms,Heavy,scooter,Urban,115,Apparel,2022-03-03 14:50:00,2022-03-03 15:00:00,10.0,10.0,6.279251934318216,3.2761314439921128,14,Thursday,False,False
cdyc438548517,37,4.9,11.026117,76.94465,11.056117,76.974655,2022-03-09,18:10:00,18:20:00,Fog,Moderate,motorcycle,Metropolitan,135,Books,2022-03-09 18:10:00,2022-03-09 18:20:00,10.0,10.0,4.7098132438994105,2.0932503306219603,18,Wednesday,False,False
nyum131271823,31,3.9,19.065838,72.83266,19.135838,72.90266,2022-03-18,23:40:00,23:50:00,Cloudy,Light,scooter,Metropolitan,175,Pet Supplies,2022-03-18 23:40:00,2022-03-18 23:50:00,10.0,10.0,10.988391473845056,3.7674485053183058,23,Friday,False,False
lhus187289759,26,4.4,12.98041,77.64049,13.04041,77.700485,2022-03-07,23:20:00,23:30:00,Sandstorms,Light,motorcycle,Other,115,Toys,2022-03-07 23:20:00,2022-03-07 23:30:00,10.0,10.0,9.418503640139535,4.914001899203237,23,Monday,False,False
szbb646301545,24,4.6,11.022477,76.99567,11.132477,77.10567,2022-03-04,17:50:00,18:00:00,Stormy,Moderate,motorcycle,Metropolitan,150,Clothing,2022-03-04 17:50:00,2022-03-04 18:00:00,10.0,10.0,17.26756855552256,6.9070274222090235,17,Friday,False,False
zzsx562940707,39,4.8,12.310972,76.65926,12.350972,76.699265,2022-04-01,12:30:00,12:45:00,Cloudy,Heavy,motorcycle,Metropolitan,140,Cosmetics,2022-04-01 12:30:00,2022-04-01 12:45:00,15.0,15.0,6.279177081961413,2.691075892269177,12,Friday,False,False
gyvm380029078,20,4.7,11.025083,77.015396,11.105083,77.09539,2022-03-20,17:10:00,17:20:00,Sandstorms,Moderate,motorcycle,Metropolitan,120,Toys,2022-03-20 17:10:00,2022-03-20 17:20:00,10.0,10.0,12.557830204341029,6.278915102170514,17,Sunday,False,False
umwc109456087,20,5.0,12.316967,76.603065,12.446967,76.73307,2022-03-31,19:15:00,19:30:00,Cloudy,Heavy,motorcycle,Urban,180,Sports,2022-03-31 19:15:00,2022-03-31 19:30:00,15.0,15.0,20.40749393716316,6.802497979054387,19,Thursday,False,False
dsbe906886027,29,4.3,22.53873,88.364876,22.59873,88.42488,2022-02-13,23:50:00,23:55:00,Sandstorms,Light,motorcycle,Metropolitan,140,Cosmetics,2022-02-13 23:50:00,2022-02-13 23:55:00,5.0,5.0,9.4190276177906,4.036726121910257,23,Sunday,False,False
xnzb532907287,36,4.8,11.001753,76.986244,11.111753,77.096245,2022-03-29,18:45:00,18:50:00,Fog,Moderate,motorcycle,Urban,155,Snacks,2022-03-29 18:45:00,2022-03-29 18:50:00,5.0,5.0,17.267643408163273,6.6842490612244925,18,Tuesday,False,False
ltrp525870768,36,4.0,22.310238,73.15892,22.400236,73.248924,2022-03-16,20:40:00,20:45:00,Sunny,Heavy,motorcycle,Metropolitan,220,Skincare,2022-03-16 20:40:00,2022-03-16 20:45:00,5.0,5.0,14.128167153748509,3.853136496476866,20,Wednesday,False,False
rbzk606295253,22,4.8,23.359034,85.32535,23.439034,85.40535,2022-03-14,22:10:00,22:25:00,Windy,Light,scooter,Metropolitan,75,Cosmetics,2022-03-14 22:10:00,2022-03-14 22:25:00,15.0,15.0,12.558354163922829,10.046683331138262,22,Monday,False,False
ltoi660207512,38,4.4,18.593481,73.785904,18.66348,73.8559,2022-03-31,17:20:00,17:25:00,Windy,Moderate,motorcycle,Metropolitan,165,Toys,2022-03-31 17:20:00,2022-03-31 17:25:00,5.0,5.0,10.988391473845056,3.995778717761839,17,Thursday,False,False
pkhq469939766,39,4.9,21.186438,72.79411,21.236439,72.84412,2022-03-17,19:55:00,20:10:00,Fog,Heavy,motorcycle,Metropolitan,150,Cosmetics,2022-03-17 19:55:00,2022-03-17 20:10:00,15.0,15.0,7.849214624931324,3.1396858499725298,19,Thursday,False,False
jgbc287273591,24,4.9,22.725748,75.8985,22.775747,75.948494,2022-03-28,18:15:00,18:25:00,Stormy,Moderate,scooter,Metropolitan,110,Outdoors,2022-03-28 18:15:00,2022-03-28 18:25:00,10.0,10.0,7.848466101185248,4.280981509737408,18,Monday,False,False
gjwc226881646,35,4.8,17.450851,78.37935,17.540852,78.469345,2022-03-04,17:25:00,17:35:00,Fog,Moderate,motorcycle,Metropolitan,240,Jewelry,2022-03-04 17:25:00,2022-03-04 17:35:00,10.0,10.0,14.12771803296508,3.5319295082412703,17,Friday,False,False
lrbb564302256,33,4.5,13.081878,80.24852,13.171878,80.33852,2022-03-04,23:45:00,00:00:00,Stormy,Light,van,Metropolitan,95,Shoes,2022-03-04 23:45:00,2022-03-04 00:00:00,15.0,15.0,14.12771803296508,8.922769283977946,23,Friday,False,False
fkyd365052251,39,4.7,10.035573,76.33696,10.105573,76.40696,2022-02-14,18:30:00,18:35:00,Windy,Moderate,motorcycle,Urban,105,Cosmetics,2022-02-14 18:30:00,2022-02-14 18:35:00,5.0,5.0,10.988391473845056,6.2790808421971755,18,Monday,False,False
wciq107093545,31,4.3,22.308096,73.167755,22.388096,73.24775,2022-03-25,21:35:00,21:45:00,Windy,Heavy,motorcycle,Metropolitan,220,Outdoors,2022-03-25 21:35:00,2022-03-25 21:45:00,10.0,10.0,12.55775534863801,3.424842367810366,21,Friday,False,False
edxx482704762,37,4.5,12.975996,80.2219,12.985996,80.231895,2022-03-17,08:40:00,08:55:00,Windy,Light,scooter,Metropolitan,130,Books,2022-03-17 08:40:00,2022-03-17 08:55:00,15.0,15.0,1.569363931025412,0.724321814319421,8,Thursday,False,False
jxsj508533395,37,4.7,12.3085,76.66581,12.3385,76.69581,2022-04-01,22:35:00,22:40:00,Windy,Light,scooter,Metropolitan,26,Grocery,2022-04-01 22:35:00,2022-04-01 22:40:00,5.0,5.0,4.709214392924688,10.867417829826202,22,Friday,False,False
xlta607070306,33,5.0,19.178322,72.83472,19.18832,72.84471,2022-03-19,11:45:00,11:50:00,Windy,Heavy,motorcycle,Metropolitan,155,Sports,2022-03-19 11:45:00,2022-03-19 11:50:00,5.0,5.0,1.569214189720232,0.6074377508594445,11,Saturday,False,False
ycwb227184501,33,4.5,26.910261,75.78301,26.990261,75.863014,2022-03-02,19:10:00,19:15:00,Sunny,Heavy,scooter,Metropolitan,90,Kitchen,2022-03-02 19:10:00,2022-03-02 19:15:00,5.0,5.0,12.558354163922829,8.372236109281884,19,Wednesday,False,False
mikp615052003,39,4.7,25.443995,81.86018,25.513994,81.93018,2022-02-16,18:45:00,19:00:00,Fog,Moderate,motorcycle,Metropolitan,190,Electronics,2022-02-16 18:45:00,2022-02-16 19:00:00,15.0,15.0,10.988391473845056,3.470018360161597,18,Wednesday,False,False
djrw974238657,37,4.6,23.359194,85.32545,23.449194,85.41544,2022-03-29,18:15:00,18:25:00,Cloudy,Moderate,motorcycle,Metropolitan,160,Outdoors,2022-03-29 18:15:00,2022-03-29 18:25:00,10.0,10.0,14.12771803296508,5.297894262361906,18,Tuesday,False,False
rxki994339301,25,4.9,17.458998,78.50037,17.508999,78.55037,2022-03-07,22:30:00,22:35:00,Sandstorms,Light,scooter,Metropolitan,85,Jewelry,2022-03-07 22:30:00,2022-03-07 22:35:00,5.0,5.0,7.849214624931324,5.540622088186817,22,Monday,False,False
wfjy432968933,28,4.8,18.530964,73.82897,18.590963,73.88897,2022-03-03,19:00:00,19:05:00,Fog,Moderate,scooter,Urban,55,Books,2022-03-03 19:00:00,2022-03-03 19:05:00,5.0,5.0,9.418428785849375,10.274649584562956,19,Thursday,False,False
opdl820466364,38,4.7,12.321214,76.62109,12.361214,76.661095,2022-03-30,13:10:00,13:20:00,Windy,Heavy,motorcycle,Metropolitan,155,Cosmetics,2022-03-30 13:10:00,2022-03-30 13:20:00,10.0,10.0,6.279177081961413,2.430649193017321,13,Wednesday,False,False
wbpn330130607,31,4.6,12.3085,76.66581,12.3685,76.72581,2022-03-19,17:55:00,18:05:00,Windy,Moderate,motorcycle,Metropolitan,125,Skincare,2022-03-19 17:55:00,2022-03-19 18:05:00,10.0,10.0,9.418428785849375,4.5208458172077,17,Saturday,False,False
jtsd466670552,25,4.8,19.055832,72.833984,19.115831,72.89398,2022-03-15,19:50:00,20:05:00,Cloudy,Heavy,motorcycle,Metropolitan,110,Jewelry,2022-03-15 19:50:00,2022-03-15 20:05:00,15.0,15.0,9.418428785849375,5.137324792281477,19,Tuesday,False,False
enww399699472,35,4.9,12.337928,76.61789,12.407928,76.68789,2022-03-02,21:15:00,21:20:00,Fog,Heavy,motorcycle,Metropolitan,215,Skincare,2022-03-02 21:15:00,2022-03-02 21:20:00,5.0,5.0,10.98846632690296,3.0665487423915234,21,Wednesday,False,False
rvns240114667,39,4.7,23.351488,85.32425,23.42149,85.39426,2022-03-31,19:35:00,19:45:00,Fog,Heavy,motorcycle,Metropolitan,210,Home,2022-03-31 19:35:00,2022-03-31 19:45:00,10.0,10.0,10.989140011052122,3.1397542888720347,19,Thursday,False,False
fvko144254933,38,3.9,22.728163,75.88421,22.808163,75.96421,2022-03-06,19:10:00,19:20:00,Stormy,Heavy,motorcycle,Metropolitan,210,Kitchen,2022-03-06 19:10:00,2022-03-06 19:20:00,10.0,10.0,12.558354163922829,3.588101189692236,19,Sunday,False,False
jocn049365284,35,4.7,13.026286,80.27524,13.056286,80.30524,2022-03-21,21:20:00,21:30:00,Fog,Heavy,motorcycle,Metropolitan,170,Snacks,2022-03-21 21:20:00,2022-03-21 21:30:00,10.0,10.0,4.709214392924688,1.6620756680910662,21,Monday,False,False
atgc248887447,29,4.7,26.766537,75.83733,26.786535,75.85733,2022-03-01,09:50:00,10:05:00,Sandstorms,Light,motorcycle,Metropolitan,85,Sports,2022-03-01 09:50:00,2022-03-01 10:05:00,15.0,15.0,3.1391768539110645,2.2158895439372217,9,Tuesday,False,False
jexa898688264,27,4.6,21.149834,72.77866,21.179834,72.80866,2022-03-24,20:35:00,20:40:00,Stormy,Heavy,scooter,Metropolitan,125,Pet Supplies,2022-03-24 20:35:00,2022-03-24 20:40:00,5.0,5.0,4.709289247512279,2.260458838805894,20,Thursday,False,False
cmvs014428179,38,4.3,12.3085,76.66581,12.3985,76.755806,2022-04-04,21:15:00,21:25:00,Sandstorms,Heavy,motorcycle,Semi Urban,270,Clothing,2022-04-04 21:15:00,2022-04-04 21:25:00,10.0,10.0,14.12771803296508,3.1394928962144624,21,Monday,False,False
ntme294239634,36,4.9,21.14967,72.77263,21.21967,72.84263,2022-03-02,23:00:00,23:15:00,Windy,Light,motorcycle,Metropolitan,105,Electronics,2022-03-02 23:00:00,2022-03-02 23:15:00,15.0,15.0,10.988391473845056,6.2790808421971755,23,Wednesday,False,False
tryr235168039,26,4.0,17.411028,78.32964,17.451029,78.369644,2022-04-01,15:00:00,15:10:00,Cloudy,Heavy,motorcycle,Metropolitan,170,Snacks,2022-04-01 15:00:00,2022-04-01 15:10:00,10.0,10.0,6.279251934318216,2.216206565053488,15,Friday,False,False
cpya420089193,26,4.1,26.48258,80.31563,26.57258,80.405624,2022-02-12,19:45:00,19:50:00,Fog,Heavy,motorcycle,Metropolitan,180,Pet Supplies,2022-02-12 19:45:00,2022-02-12 19:50:00,5.0,5.0,14.12771803296508,4.709239344321694,19,Saturday,False,False
opvd660426426,36,4.9,12.284747,76.62586,12.344747,76.68586,2022-04-05,17:45:00,17:55:00,Sunny,Moderate,motorcycle,Metropolitan,85,Cosmetics,2022-04-05 17:45:00,2022-04-05 17:55:00,10.0,10.0,9.418428785849375,6.648302672364265,17,Tuesday,False,False
ecar963502319,21,4.7,26.911379,75.78903,26.921377,75.799034,2022-03-03,09:00:00,09:10:00,Sunny,Light,motorcycle,Metropolitan,80,Electronics,2022-03-03 09:00:00,2022-03-03 09:10:00,10.0,10.0,1.5698130121329783,1.177359759099734,9,Thursday,False,False
pbmy587069805,35,4.7,13.02978,80.20881,13.10978,80.28881,2022-04-06,20:00:00,20:05:00,Sunny,Heavy,van,Metropolitan,135,Apparel,2022-04-06 20:00:00,2022-04-06 20:05:00,5.0,5.0,12.558354163922829,5.581490739521256,20,Wednesday,False,False
wasv461278289,20,4.5,12.323194,76.630585,12.363194,76.670586,2022-03-17,12:50:00,12:55:00,Fog,Heavy,motorcycle,Metropolitan,130,Kitchen,2022-03-17 12:50:00,2022-03-17 12:55:00,5.0,5.0,6.279251934318216,2.8981162773776385,12,Thursday,False,False
byhp076235734,23,4.6,18.563934,73.91537,18.653934,74.00536,2022-03-31,21:40:00,21:55:00,Fog,Heavy,motorcycle,Metropolitan,230,Home,2022-03-31 21:40:00,2022-03-31 21:55:00,15.0,15.0,14.12771803296508,3.6854916607734993,21,Thursday,False,False
ohfh963147472,37,5.0,22.569366,88.43319,22.629368,88.49319,2022-02-17,19:55:00,20:05:00,Sunny,Heavy,motorcycle,Metropolitan,145,Sports,2022-02-17 19:55:00,2022-02-17 20:05:00,10.0,10.0,9.418578495024558,3.897342825527404,19,Thursday,False,False
nkmh560985800,26,4.8,12.949934,77.69939,13.009934,77.759384,2022-03-09,19:35:00,19:40:00,Sandstorms,Heavy,motorcycle,Metropolitan,115,Shoes,2022-03-09 19:35:00,2022-03-09 19:40:00,5.0,5.0,9.418503640139535,4.914001899203237,19,Wednesday,False,False
gvea147758996,29,5.0,21.175976,72.7955,21.255976,72.8755,2022-03-27,22:35:00,22:50:00,Sandstorms,Light,scooter,Urban,55,Sports,2022-03-27 22:35:00,2022-03-27 22:50:00,15.0,15.0,12.558354163922829,13.700022724279448,22,Sunday,False,False
cypx969023715,26,4.9,22.725836,75.88765,22.835835,75.99765,2022-03-25,17:10:00,17:25:00,Stormy,Moderate,motorcycle,Metropolitan,140,Apparel,2022-03-25 17:10:00,2022-03-25 17:25:00,15.0,15.0,17.26749370320632,7.400354444231279,17,Friday,False,False
oamt174420009,29,4.8,18.536562,73.896484,18.596561,73.95648,2022-03-11,19:35:00,19:40:00,Cloudy,Heavy,motorcycle,Metropolitan,125,Electronics,2022-03-11 19:35:00,2022-03-11 19:40:00,5.0,5.0,9.418428785849375,4.5208458172077,19,Friday,False,False
vmgc964372188,29,4.7,23.416792,85.31684,23.436792,85.336845,2022-03-03,10:30:00,10:45:00,Sandstorms,Light,motorcycle,Metropolitan,55,Snacks,2022-03-03 10:30:00,2022-03-03 10:45:00,15.0,15.0,3.1399253926462807,3.4253731556141247,10,Thursday,False,False
jnge623681084,21,4.9,30.89286,75.8222,30.92286,75.852196,2022-02-15,18:10:00,18:20:00,Windy,Moderate,scooter,Metropolitan,130,Electronics,2022-02-15 18:10:00,2022-02-15 18:20:00,10.0,10.0,4.709139539526841,2.173449018243158,18,Tuesday,False,False
kzvx918950241,22,4.3,12.310972,76.65926,12.330972,76.67926,2022-03-07,10:10:00,10:25:00,Stormy,Light,motorcycle,Metropolitan,115,Apparel,2022-03-07 10:10:00,2022-03-07 10:25:00,15.0,15.0,3.1392517111759393,1.6378704580048378,10,Monday,False,False
rlgt572766152,31,4.0,26.913986,75.75289,26.993986,75.83289,2022-03-18,17:50:00,18:05:00,Fog,Moderate,motorcycle,Metropolitan,195,Kitchen,2022-03-18 17:50:00,2022-03-18 18:05:00,15.0,15.0,12.558354163922829,3.864108973514716,17,Friday,False,False
lvnz878892159,20,4.5,11.001753,76.986244,11.021753,77.00624,2022-04-03,08:50:00,09:00:00,Fog,Light,motorcycle,Other,55,Apparel,2022-04-03 08:50:00,2022-04-03 09:00:00,10.0,10.0,3.1393265702253608,3.424719894791303,8,Sunday,False,False
zhyo265634674,30,3.9,22.310238,73.15892,22.390238,73.23892,2022-04-06,19:55:00,20:10:00,Stormy,Heavy,van,Metropolitan,160,Apparel,2022-04-06 19:55:00,2022-04-06 20:10:00,15.0,15.0,12.558354163922829,4.709382811471061,19,Wednesday,False,False
